date,open consumer discretionary,close consumer discretionary,low consumer discretionary,high consumer discretionary,volume consumer discretionary,open industrials,close industrials,low industrials,high industrials,volume industrials,open materials,close materials,low materials,high materials,volume materials,open energy,close energy,low energy,high energy,volume energy,open consumerstaples,close consumerstaples,low consumerstaples,high consumerstaples,volume consumerstaples,open realestate,close realestate,low realestate,high realestate,volume realestate,open telecom,close telecom,low telecom,high telecom,volume telecom,open IT,close IT,low IT,high IT,volume IT,open finance,close finance,low finance,high finance,volume finance,open health,close health,low health,high health,volume health,open utilities,close utilities,low utilities,high utilities,volume utilities,VIX Close
2007-06-13,71.96500110626216,72.6700010299682,71.60499954223636,72.72500133514399,48575900,101.40999984741211,101.3899974822998,99.2599983215332,102.39999961853019,39899100,129.6450004577638,132.5450019836426,129.3800010681153,133.2550010681153,38544400,173.6368293762207,176.2364845275879,173.3580551147461,176.5061531066894,41846400,109.1349983215333,110.4300003051758,108.8700008392334,110.6599998474121,61939900,129.3920192718506,131.55401992797852,128.8545398712159,131.6838073730468,8016600,113.1912040710449,113.42914962768549,111.6963920593262,114.07592010498041,56777500,43.2271423339843,42.6857147216797,42.0357141494751,43.482856750488295,474812400,134.9300003051757,136.5900001525879,134.4799995422364,136.74999999999991,45285100,105.7800006866456,106.75999832153317,104.7999992370606,107.0199985504151,67426200,144.75000190734858,146.45000267028811,144.3200016021728,146.6400012969971,10204700,14.73
2007-06-14,72.57499790191645,72.7799987792969,72.26499843597415,72.98000144958493,48473600,101.54999732971189,102.3899993896483,100.47999954223641,103.14999771118158,40409900,132.93000030517578,133.7949981689454,132.2999992370605,135.1800003051758,28175100,176.87741470336923,179.5111961364746,176.675952911377,180.18896484375,37015600,110.22999954223629,110.35499763488768,109.2249984741211,111.00499916076662,51929000,131.64654350280762,130.7897033691406,130.1218090057373,133.5835990905762,5371100,113.4657897949219,114.69788360595702,113.4557914733887,115.2758903503418,55846600,42.8528575897217,42.9742841720581,42.4414281845093,43.5142850875854,289601500,135.7400016784669,136.29000091552732,135.34000015258792,137.38000106811532,37771700,106.1200008392334,106.44999885559079,105.5599975585938,107.3500003814697,54738900,146.9600048065185,146.6100025177002,145.4000034332275,148.1699962615967,8495900,13.64
2007-06-15,72.96999931335453,72.96499919891366,72.51000118255618,73.3300008773804,71738000,102.56999969482419,101.4899978637696,101.0699977874757,103.3499984741211,53899200,134.78499984741208,134.40999984741222,133.61000061035162,135.3700027465821,29458700,180.4010314941406,182.28373336791992,180.1429939270019,182.9821739196778,52351900,110.5549983978271,110.44000244140621,110.090000152588,111.3400001525879,64269700,133.5652828216553,131.89654731750488,131.5580158233642,134.2096004486084,7529400,115.67594909667969,114.81316757202151,114.2984848022461,116.3632926940918,74172700,43.4514284133911,43.4242849349976,42.92285823822029,43.8185710906982,252912300,136.8099975585937,136.6100044250488,136.3600006103516,137.8400039672851,59076500,107.51000022888181,107.9599990844726,106.8700008392334,109.1300010681152,89173500,147.8700046539307,150.28000068664548,147.2300014495849,151.1899986267089,13243700,13.94
2007-06-18,73.03999900817874,72.69000053405763,72.13999938964842,73.3699989318848,51205400,101.60999870300299,100.69000244140621,99.9299983978272,102.4500007629394,30151600,135.0099983215332,133.8199958801269,133.3800048828125,135.4800033569336,18063800,182.5585441589355,182.43078994750982,181.77939987182617,183.7943725585938,33044200,110.4200019836425,110.1000003814698,109.8749999999999,111.1249980926514,38345600,132.66338920593262,130.5236988067627,130.2949657440185,133.1327571868896,5505200,114.85848236083979,114.27240753173821,114.1650657653808,115.6031684875488,45521300,43.9114284515381,43.9300012588501,43.44571399688721,44.1828556060792,260080400,136.97000122070312,136.4799995422363,136.0600051879883,137.2499961853027,30757800,108.21000099182129,107.20000076293941,106.7299995422363,108.36000061035159,52273600,150.0599975585938,148.1100025177002,147.8199977874756,151.4099960327149,5767400,13.42
2007-06-19,71.5349988937378,72.44999885559088,71.31499958038336,73.35499858856204,46167700,102.09000205993661,106.36000061035149,101.99999809265141,106.9799995422363,87656700,132.8199996948242,134.32999801635748,132.11999893188482,134.96999740600592,23210000,181.6231727600097,181.0490112304688,180.3020744323731,182.32265472412118,35558300,109.6800003051758,109.1550025939941,107.8850021362305,109.8900032043457,55179900,130.3762245178223,130.4534893035889,129.37917518615723,131.062858581543,5576200,114.2510757446289,115.20785140991211,114.0124053955078,115.54253768920898,36570000,43.7728557586669,43.6757135391235,43.2085704803467,44.12857246398931,275921100,136.7599983215332,137.7799987792968,136.4700012207031,138.1500015258789,47581900,108.85000228881839,108.10999870300299,107.4700012207031,109.5300006866455,91085400,148.03999710083,147.9800014495849,146.9500026702881,148.9699974060058,6678000,12.85
2007-06-20,72.47999858856197,72.03999900817865,71.72000026702881,72.95499897003172,59869400,106.57000160217291,107.4499969482422,105.8700008392334,108.8200016021728,69324800,134.82999801635748,131.85499954223638,131.61000061035162,134.9600028991699,20422100,180.722583770752,174.38665771484372,174.20252609252918,181.43640518188482,49461200,109.2700004577637,108.795000076294,108.5100021362304,110.0499992370605,55200600,130.5834884643554,128.5531711578369,128.4838047027588,132.039909362793,6945300,115.2531661987305,113.43306732177739,113.36373519897461,115.6512031555176,44528500,43.9657154083252,43.724287033081104,43.5671434402465,44.708570480346694,287277600,138.0600013732911,135.1199989318848,135.02999496459958,138.25,48373600,107.9499988555908,106.1999969482422,106.07999992370611,108.32999992370611,86592200,148.1600036621094,143.62999725341803,143.4899997711181,149.0699996948243,7966300,14.67
2007-06-21,71.35999870300296,71.04000186920172,70.25500011444092,71.49499893188471,51380800,106.90999984741222,107.64999771118158,105.91000175476071,108.340000152588,51731100,131.8599967956543,133.0300025939942,129.68999862670898,133.2200012207031,23026000,176.17772293090817,178.0943832397461,175.2394409179687,178.6728553771973,47583000,108.779998779297,111.17500114440911,108.01000213623051,112.06500244140629,93217200,128.58169746398931,129.6800136566162,126.3020133972167,130.02622413635248,7504200,113.59908676147461,113.399715423584,112.64168167114249,114.2724723815918,39363100,44.19571399688721,45.660000801086504,43.8757143020631,45.8957147598266,306055900,135.3899993896485,135.3600006103515,133.7200012207032,135.79000091552732,48203600,106.23999977111819,107.23999977111811,105.2699985504151,107.55999946594241,80416000,143.01999855041498,144.6599979400634,141.5300025939941,145.5400009155273,10566500,14.21
2007-06-22,70.61499881744386,72.11999988555901,70.4299993515015,72.33499908447263,105646100,107.3899974822998,106.95000076293951,105.9700012207031,108.67000198364259,73950400,132.979995727539,131.5750007629394,130.83000183105472,133.28999710083008,19658000,178.0538597106934,175.90858840942388,174.4338912963868,178.6086196899415,56736500,110.97500038146981,109.89000129699711,109.64999961853032,111.2600002288819,77542000,129.1438045501709,128.4354858398438,127.6394824981689,129.9114913940429,6210300,113.1923713684082,111.8535423278808,111.3148422241211,113.7623748779297,70224200,45.502857208251996,44.9714279174805,44.6828575134278,45.8485717773437,208837100,134.870002746582,132.6900024414063,132.5400009155274,135.2099990844726,79181800,106.56999778747559,105.3299980163574,104.8899974822998,107.23000144958499,91085700,146.47999954223638,143.0699996948242,142.7499999999999,147.1300029754639,14869300,15.75
2007-06-25,71.90499782562256,70.97000122070308,70.57499885559082,72.49500083923337,70066900,107.47000312805179,106.40999794006362,105.6100025177002,108.1300010681153,53197200,131.2400016784667,130.2550010681152,129.7550010681152,132.2550010681152,18346600,175.05903244018552,174.7215385437012,173.5678558349609,177.4054412841797,42133100,110.04499816894541,109.3150005340576,108.9799995422363,110.5400009155274,58402000,128.5469608306885,127.40759468078619,126.60200881958,129.3025398254395,6864900,112.082878112793,111.8821868896484,111.33480453491211,113.72965240478521,45740200,45.2414283752441,44.4071416854859,44.0142850875854,45.5400009155273,284259900,132.9000015258789,132.2900009155274,131.6900024414062,134.09999847412112,53086500,106.18000030517581,105.2999992370606,104.7299995422363,107.060001373291,58217200,142.9500007629395,143.7699966430664,142.5300006866455,146.1000022888183,11961800,16.65
2007-06-26,71.41500091552729,71.10500049591067,70.72499942779544,71.54000186920167,42225500,106.8800010681152,104.8900012969971,104.5299987792969,107.3299999237061,49358700,130.79999542236328,128.6099967956543,127.67499542236331,131.1400032043457,32258600,175.9416046142578,171.4602661132812,170.7863121032716,176.6885986328125,44402800,109.4599990844727,108.88500022888181,108.37999916076659,110.2800006866455,58496000,127.8773822784424,125.52264404296879,125.1560115814208,128.1944351196288,8721500,112.41022109985352,111.6907615661621,111.10471343994149,113.0788917541504,48135800,44.8014278411865,43.722857475280705,43.329998970031795,44.8642845153809,376979000,132.9100036621094,132.4599990844726,132.10999679565418,133.86999893188468,51328200,105.69000053405759,106.3999996185303,105.1700019836426,107.6600017547608,67220100,144.4099998474121,142.4099998474121,142.3200016021728,145.8699970245362,13137800,18.89
2007-06-27,70.03000164031981,71.3899993896484,69.89000034332275,71.51500034332271,61230000,104.4200000762939,106.68000221252441,102.90999984741211,107.0200004577637,48189400,127.60499954223641,131.4349975585938,126.54500198364249,131.7000007629395,38593400,169.1044044494628,173.6318588256836,167.6564636230469,173.9578208923339,47484300,108.32500076293951,110.42000007629402,108.2449989318848,110.6800022125244,58149200,125.0068492889404,126.92548942565921,123.9574871063232,127.29338073730469,8922100,111.125373840332,112.4507255554199,110.58531188964841,112.6860771179199,43347400,43.769999504089306,44.652856826782305,43.497143745422406,44.7742862701416,294588200,131.8600006103515,133.7600021362305,131.31999969482422,133.8699989318848,45978500,106.3000030517579,107.9900016784668,105.5900001525879,108.6300010681153,60283100,142.0099983215333,144.4799995422363,140.7700004577637,144.7400016784668,12004100,15.53
2007-06-28,71.399998664856,71.76000022888175,71.00999832153323,72.25999832153317,87931000,109.3100013732911,109.75,108.4699993133545,111.52000045776359,42586700,131.694995880127,132.06999969482422,131.0749969482423,133.9400024414062,23570400,174.8126945495606,174.11266708374018,173.5082855224609,176.4105758666991,32698900,109.9000015258789,109.89499855041511,109.5799980163574,110.75999832153319,43059700,124.3075904846192,126.9571723937988,122.2811737060547,131.2785434722901,6788900,112.6307258605957,112.9307594299317,111.92537689208982,114.3428153991699,50419000,45.039999008178704,44.1228561401367,44.0028562545777,45.2285709381104,260353300,133.81000137329102,133.3299980163575,132.3600006103515,134.57999801635742,38928700,108.2700023651123,107.7399978637695,107.3899993896485,109.1799983978272,55799200,144.4699993133544,143.229995727539,143.13000106811532,145.82999992370608,8368800,15.54
2007-06-29,71.42000007629393,71.94000053405765,70.99000167846675,72.51999855041504,64038500,109.81000137329099,109.1399993896485,108.0200004577637,110.49000167846691,48425400,132.79000091552732,132.6100006103515,131.3950004577637,134.2700004577636,19165700,175.8569679260254,175.098731994629,173.69866180419928,177.83089447021482,39575000,110.32000160217281,109.51500129699708,108.91499900817868,110.8750019073486,47497500,127.2271728515625,126.7533836364746,125.9282264709473,128.77412033081052,11249300,113.2554435729981,114.0741119384765,112.68537521362309,114.7701873779297,62143800,44.4842853546143,44.2642860412598,44.0085706710815,45.074284553527804,337299400,133.9599990844726,132.5099983215332,131.6399993896485,134.7999992370605,55568400,108.62000083923351,106.92999839782709,106.09000205993651,108.63000106811529,70801700,144.12999725341803,143.350004196167,141.9699974060059,145.4800033569336,11789500,16.23
2007-07-02,71.49499797821042,71.38000011444086,71.01999950408938,72.05000019073485,34676100,109.6099967956543,110.09000015258789,108.730001449585,110.90999984741208,32888000,133.8450012207031,135.0999984741211,133.31499862670898,135.24499893188482,17833900,176.56561279296878,177.5831642150879,175.51932144165042,177.78106307983398,31766700,110.1050033569337,110.1400012969971,109.2199974060058,110.58500099182129,39018600,127.1906471252442,129.33969688415522,126.8344345092773,129.45907020568848,7517700,114.45015716552732,115.1868667602539,113.82547378540042,115.672248840332,56743100,44.2528562545776,44.162856101989696,43.502856254577694,44.5514287948608,283159600,133.4700012207031,133.9799995422363,132.84999847412098,134.25,33574900,107.420000076294,107.13999938964841,106.200002670288,107.88999938964841,61779200,144.46000289917,146.3800010681152,144.13000106811532,147.0299987792969,10391400,15.4
2007-07-03,71.33500003814692,70.87999820709224,70.53500080108644,71.61499786376953,88612900,111.0599994659424,113.6599998474122,110.9300003051759,114.5,26970500,136.0200042724609,135.0899963378906,134.620002746582,136.27500152587888,10274700,178.4746322631836,179.25561523437509,177.8207168579101,180.0004234313964,18613600,109.77499961853029,109.5800018310547,108.8800010681152,110.1600017547608,28615800,129.73801612853998,129.838228225708,128.884334564209,130.64528274536138,4129500,115.2315521240233,115.3609809875488,114.4115524291991,116.09237289428711,27715400,44.2985715866089,45.217142105102496,44.0771427154541,45.4700002670289,307939000,134.4200019836426,134.5699996948242,133.810001373291,135.1800041198731,19429800,107.4000015258789,107.4100017547608,106.95000267028811,108.0399971008301,26111100,145.78999900817868,145.2700004577637,143.6200046539307,147.2699966430664,5548000,14.92
2007-07-05,71.40000152587895,71.22000122070307,70.7750005722046,71.68999862670896,70238600,113.2200012207031,116.56000137329099,111.82999801635751,116.91999816894531,35626100,135.4200019836425,134.9200019836426,134.3699989318847,136.1899986267089,18631100,179.3495979309082,179.5567092895508,177.18574523925778,181.1721382141113,31470200,109.34000015258799,108.8849983215333,108.57000160217291,109.95999908447271,37648800,133.0025558471679,132.522554397583,131.239709854126,133.82013702392578,14700300,114.9715805053711,114.7802848815918,114.16158294677732,115.52300643920901,38443300,45.619999885559096,45.9542846679688,45.2042846679687,46.315713882446296,394924300,133.7099990844726,133.4799995422363,132.7900009155274,134.7400016784668,31758400,107.3199996948243,107.6299991607666,106.6200008392334,108.1199989318848,43573700,144.92000007629392,144.9600048065185,142.4000034332275,146.49999618530282,8634700,15.48
2007-07-06,71.27500057220465,71.35000133514406,70.83499813079834,71.54999732971191,45956700,116.44999694824207,118.0399971008301,115.3299980163574,118.2999992370606,37220500,136.01499938964838,138.5450019836426,135.6749992370606,139.54000091552732,35028900,181.0095100402832,181.65476608276379,179.72332000732422,182.4941787719726,32532100,108.9149990081787,108.93000030517571,108.19000053405759,109.41500091552739,43373600,131.9752883911133,131.3002376556396,130.472339630127,132.7414989471436,8890400,114.16952514648429,113.9388618469238,113.3721504211426,114.5468978881836,36074800,46.168571472168004,46.7399997711182,45.6885709762573,46.99857044219971,280005200,133.17000198364258,133.4500045776367,132.439998626709,133.9300003051758,40174600,107.5700016021728,106.9299983978271,106.0399990081788,107.7400016784668,42909900,144.8300037384033,144.5400009155274,142.6700019836426,145.43999862670898,6682200,14.72
2007-07-09,71.475001335144,71.12999820709226,70.48500156402592,72.20500183105466,72812000,117.68999862670901,119.340000152588,117.18999862670901,119.93000030517581,38864700,139.45999908447268,138.9850006103515,138.3800010681152,140.60000228881827,29715700,182.17648696899423,183.6531944274902,180.9107971191406,184.6152992248535,33137300,109.0150012969971,109.8599987030029,108.504997253418,110.85000228881842,67386700,131.607494354248,131.0279197692871,130.2446517944336,132.003080368042,7159400,114.3502235412597,114.1776275634766,113.4188613891601,114.77497100830078,35603200,46.8014278411865,46.6085720062255,46.1742868423462,47.2157144546508,298895600,133.61000061035162,132.7200012207031,132.3899993896485,134.03999710083008,42506900,107.11000061035159,106.64999771118158,106.06000137329099,107.25,52720700,144.9900016784667,144.08999633789062,143.8299961090088,145.9699974060059,8538500,15.16
2007-07-10,70.00499820709226,69.93999958038329,69.49000167846674,71.17499923706056,71913300,118.7999992370606,115.370002746582,114.81999969482419,119.0,46552000,138.1800003051758,137.4449996948243,136.49000167846668,139.77500152587888,23350900,182.6104125976563,181.9942817687988,180.9945449829101,184.6524467468261,44123900,109.57999992370601,108.03000259399411,107.8050003051758,110.2999973297119,47948300,130.39275741577148,127.9526481628417,127.79370498657231,130.6887588500977,7385800,113.47557067871091,111.21730804443362,111.10129165649408,113.99357604980469,55243700,46.551428794860904,46.877142906189,46.2814283370971,47.5842847824097,371811200,131.89999771118158,130.3099975585938,130.0600013732911,132.2999992370605,70066600,106.2000007629395,105.170000076294,105.019998550415,106.8299980163574,66278500,143.9400005340576,142.1799983978271,141.97999954223638,144.74999809265142,10098600,17.57
2007-07-11,69.36000061035153,69.48499965667726,68.6899995803833,70.01999950408934,84114300,115.81999969482419,115.86999893188481,113.93999862670898,116.6800041198731,39764200,137.35000228881827,138.1500015258789,136.8799972534179,139.61999893188482,38432300,181.46551895141602,181.997802734375,179.934642791748,182.9118843078614,33998100,108.0249996185303,108.0049991607666,107.28999900817871,108.74500083923331,36978000,127.8122329711914,127.78370857238771,126.7385444641113,128.36012840271,5792000,110.97860336303708,111.8787002563476,110.15986633300781,112.1354064941406,47629200,47.0271434783935,47.4028568267823,46.6485719680787,47.72000026702881,273909800,130.2900009155274,131.55999755859372,129.57999801635748,132.5,67664900,104.88999938964841,105.97000312805179,104.68999862670901,106.5200004577637,69649200,141.78999519348142,142.70999908447268,140.8599967956543,143.4699993133545,9395600,16.64
2007-07-12,69.68000030517578,70.13000106811526,69.07499885559089,70.35000133514397,64465100,116.34000015258789,116.9900016784668,115.18000030517581,119.810001373291,51667900,140.38999938964838,142.2799987792969,138.1500015258789,142.94499969482422,48840300,183.70207977294922,186.81909942626947,181.997802734375,187.2470588684082,41391000,109.4650039672852,109.94500160217281,107.94500160217291,110.4450035095215,59181800,128.09433555603022,129.3115978240967,127.5477066040038,129.6175994873047,6181800,112.302719116211,113.40683364868158,111.6546783447266,113.5521850585937,47690000,47.9814300537109,48.2528562545776,46.892856597900504,48.5971431732178,261168700,132.439998626709,134.4999961853028,131.55999755859372,134.659999847412,55910800,106.45999908447271,108.7700004577637,105.68000030517581,109.0799980163575,84770100,143.3099956512452,144.4099998474122,141.9600009918212,145.0499992370606,11955300,15.54
2007-07-13,70.98000049591073,71.50000000000001,70.25999927520759,71.67999839782715,52940500,116.9400024414063,116.68000030517581,115.80999755859371,117.82999801635751,79109300,142.7650032043457,142.4599990844727,141.4000015258789,143.76499938964838,25434200,187.0001335144043,190.0590667724609,186.3295211791992,191.2759895324707,37714200,110.0149974822998,111.5950012207031,109.46499824523919,112.7399959564209,50156100,130.0949649810791,131.59760284423828,129.2995986938477,132.1363391876221,6466200,113.4081916809082,113.7549057006836,112.9301567077636,114.91101455688468,35817900,48.610000610351506,48.845714569091896,48.0071420669556,49.0928573608399,266267100,134.5699996948242,135.09000015258778,133.9099998474121,135.6500015258789,40139200,108.51999855041501,108.81999969482419,108.1500015258789,109.46000289916991,46860900,144.7299976348877,147.2999954223633,143.94000053405762,147.88999557495117,6210600,15.15
2007-07-16,71.34000015258795,71.26499843597416,70.8000011444092,71.51500129699703,36401600,116.5799980163574,119.57999801635751,116.2099990844726,119.97000122070311,44939700,142.7499999999999,140.8000030517578,139.78499984741222,143.0799980163574,22554100,189.0352058410645,186.357894897461,184.27801513671878,190.0504722595214,37218300,111.5800018310547,111.38499832153322,110.590000152588,112.4149990081787,58672100,131.3680191040039,130.654125213623,130.5651779174805,132.5465507507325,6081100,114.17636108398439,114.59845352172852,113.6816787719727,115.4145317077637,47238300,48.990000724792495,49.4285707473755,48.7828559875489,50.037142753601,289821900,134.9000015258789,134.90000152587902,134.5200004577637,136.44999694824222,36371000,107.8499984741211,109.01000022888192,107.5299987792969,109.1800022125244,37533100,148.1399955749512,145.69000434875483,145.3700008392334,148.9399967193603,8854600,15.59
2007-07-17,71.02500057220462,71.17999935150144,70.41500091552737,71.80499935150148,48633700,120.18000030517578,121.7799987792969,119.59000015258789,122.8999977111817,65127300,141.42999649047852,139.7900009155274,139.2600021362304,141.9200019836425,21659200,187.6698913574219,183.8929061889648,183.6216621398926,189.0177536010742,43937400,111.55500030517571,110.8049964904786,110.2250003814697,112.07000160217281,58434000,131.00412559509272,131.4140224456787,130.1240234374999,132.9084434509278,7619100,114.3050956726074,113.9716796875,113.4229736328125,114.95911407470709,47257600,49.5471429824829,49.5342864990234,49.05285644531249,50.1028575897217,224922500,135.4799995422363,135.3099975585937,134.9300041198731,136.6599998474121,53321400,108.7100028991699,108.3699989318848,107.9000015258788,109.53999900817871,49362600,146.0499954223633,145.7599983215332,145.0899963378906,147.0399990081788,8470400,15.63
2007-07-18,70.92500114440918,70.91000080108641,70.18999958038324,71.210000038147,61113700,121.2199974060058,122.6399993896485,120.06999969482419,123.9899978637696,58629500,139.5200004577636,141.6300010681152,138.375,142.27500152587902,31968700,183.4309425354003,188.3485679626465,182.8289604187011,189.036190032959,49504100,110.9450016021729,110.4550018310547,109.9850006103516,111.88000106811519,63644300,130.79486274719238,131.5480194091797,129.7070713043212,132.23485565185553,9892200,113.75832366943361,113.4109497070312,112.29553604125981,114.25835418701169,41273700,48.9914283752441,48.8514280319214,47.804286956787095,49.2771434783936,253898200,133.6200027465821,133.6300010681152,131.3600044250488,134.560001373291,83849800,107.3400001525879,107.1199970245361,105.80000114440921,108.0299987792968,133654200,145.2300033569336,147.2000007629395,144.6100025177002,147.5900001525879,10198000,16.0
2007-07-19,71.04500102996819,70.82499980926512,70.52999973297116,71.2300014495849,42352700,123.2400016784668,123.63999938964852,121.93999862670898,125.6500015258789,37773700,142.5000038146973,145.35000228881842,141.92999649047852,145.51499938964838,36849500,189.4627075195313,189.5588912963867,188.0227661132813,191.20678710937497,40015100,111.2800025939942,111.9700031280517,110.4650001525879,112.4200000762939,42942500,132.0246467590332,133.0325469970703,131.66927909851069,133.5993881225586,6965900,113.9036369323731,113.5716819763183,112.99829483032221,114.62643051147458,38341400,49.5228567123414,49.3800001144409,48.8700008392334,49.8057155609131,246799800,134.6100006103515,133.43000030517578,131.9099998474121,135.2899971008301,63485100,107.269998550415,106.35999870300299,105.89999961853029,107.48999977111819,71063500,147.4499988555909,150.8999977111816,147.0800018310548,151.2099971771241,11829300,15.23
2007-07-20,70.82499790191648,69.98999977111816,69.47499942779538,71.31500053405762,66476700,123.0,122.00999832153332,120.2099990844727,124.31999969482419,54348500,145.52000045776373,144.3549995422363,142.75500106811518,146.7149963378906,36673000,188.8329544067383,187.9772071838378,186.46736907958982,190.74807739257807,48325600,111.67000007629389,110.19499969482419,109.834997177124,112.11999893188478,55554100,131.44318008422852,129.1241226196289,128.7270717620849,133.0912837982178,7883100,112.8455352783203,112.8703498840332,112.0755348205567,113.93572998046879,52999500,50.055713653564396,49.4457149505615,48.7200002670288,50.5771436691284,353591600,133.25,130.5900039672851,130.1300010681152,133.7400016784668,84619200,106.62999725341788,105.4600009918213,105.17000007629389,107.2299995422363,75442600,150.1699981689453,148.1799983978271,147.3399963378906,151.49999618530268,12996700,16.95
2007-07-23,70.14499855041507,70.01000118255617,69.42999935150154,70.5450019836426,43907200,122.9999961853027,122.560001373291,121.1800003051757,124.24999618530282,37903900,144.64999771118158,144.85499954223638,143.5300025939942,145.8950004577637,24121900,189.00116348266602,188.75992965698242,184.86835479736328,190.7294883728027,40056100,110.53499984741201,110.5400009155274,109.7950019836427,111.2350006103516,36487700,130.28001213073742,129.7293815612793,128.6921215057373,131.13306617736822,6593300,113.5590515136719,115.0064544677735,113.43905258178711,115.9092407226563,55900700,49.412857055664,49.32857131958,48.6028566360474,50.2057142257691,305705100,131.15999984741222,130.1500015258789,129.80000305175778,131.6199989318848,60052400,108.28000068664548,109.4900035858154,107.75,110.8499984741211,92333000,150.0200004577636,149.55999565124512,148.9300003051757,151.7900009155274,8483400,16.81
2007-07-24,69.28500080108635,68.40000057220463,68.30999946594234,69.57999992370605,53255600,124.43000030517581,124.7299995422363,122.09000396728521,127.0999984741211,55663300,144.74499511718747,141.7600021362304,140.9400024414063,145.8050003051757,33835500,186.5778427124023,182.16128158569327,181.40153121948237,187.5237503051758,53173600,110.30500030517581,109.4700012207032,108.8300018310546,111.73999977111819,58760500,127.8944339752197,125.5611705780029,125.334114074707,129.1787528991699,8797900,114.12572860717779,114.6751937866211,113.5083847045899,116.3186111450195,68516100,48.4799995422363,47.53000068664559,47.2242860794067,49.0028562545776,505080000,129.01000213623053,126.4200019836426,125.95000076293948,129.7799987792969,92224100,109.7999992370606,108.01000022888181,107.7799987792969,111.03000259399408,72124800,149.8299961090089,143.0099983215332,142.7199974060058,150.16000366210932,9968100,18.55
2007-07-25,68.59000110626224,67.85999822616574,67.10999965667723,68.78999900817871,134251700,125.0299987792969,123.4799995422363,122.06000137329102,126.3500022888183,49554800,142.9749984741211,140.3699989318847,136.3399963378906,143.40999984741208,47654400,183.67766952514637,186.40752029418948,178.7989273071289,187.0509490966797,48806900,110.0350036621094,109.73499870300299,108.6499977111816,110.6499996185303,56204900,126.7163276672363,125.11959266662589,123.6167449951172,128.096118927002,10624000,115.3865547180176,115.77788162231451,114.50310516357419,117.7073440551758,53782500,48.131429672241204,48.26857185363781,47.485714912414494,48.6757144927978,433847100,127.5099983215332,127.7700004577637,125.3400039672851,129.3199996948243,95952300,108.7799987792969,109.7500019073486,107.7199993133545,110.56000137329099,75386200,142.9400043487548,143.2299976348877,140.7700023651123,145.6299991607666,12759400,18.1
2007-07-26,66.54499912261954,66.93499946594228,65.77500104904173,67.78500080108635,186193200,121.2599983215332,120.65999984741208,117.3099975585937,123.29999923706049,80538500,138.75,136.7399978637696,134.21499633789057,139.61999893188482,48099300,182.72855758667004,177.93111419677732,173.85661315917972,183.93459701538092,68839400,109.0849990844727,106.7499980926514,105.76000022888189,109.8800010681153,85047800,124.0408515930176,120.6589527130127,118.4180030822754,124.700855255127,15570300,114.65838241577151,113.63237762451169,112.61430358886719,116.2305107116699,82276200,49.17428588867191,47.727143287658706,45.9357137680054,49.824284553527804,649709000,125.4899978637695,124.96000289916992,123.810001373291,126.63999938964841,133094800,109.1599998474121,105.9700012207031,105.3200016021728,109.8999996185302,105982000,141.95999717712408,137.7400016784668,135.9299983978271,142.6900005340576,14086300,20.74
2007-07-27,66.90000152587888,66.20499897003172,65.86499881744385,67.36499977111818,118210100,120.86000061035159,117.81999969482408,117.120002746582,121.5100021362305,56133000,136.9099998474121,134.6549987792969,132.9849967956543,138.4200019836427,37185800,177.8200683593751,173.00066757202148,170.9869403839111,178.5593757629395,64548300,106.8600006103516,104.9699974060058,104.6100006103516,107.4750003814696,70399900,119.16842460632321,115.8426342010498,113.65768814086908,121.0047435760499,20325500,113.41366958618161,112.1889610290527,112.1229438781738,114.79383468627921,62383400,47.7842855453491,46.2899990081787,46.1200008392334,48.2742862701416,369568000,125.31999969482419,125.2000007629394,124.45000076293951,127.8100013732911,104160500,105.94000053405762,102.54999923706049,102.49999999999989,106.7199974060058,86250600,137.3199996948242,135.459997177124,135.3200016021728,139.14999771118158,13264400,24.17
2007-07-30,66.25000095367434,67.64500045776367,65.9299993515014,67.9349985122681,104151600,118.9300003051758,117.25,115.35000228881842,119.5999984741211,46334800,135.8199958801269,137.9549980163575,134.6500015258789,138.5299987792969,31430100,174.3271446228027,175.01280975341803,170.9840507507325,175.9338188171387,51699300,105.8299999237061,105.38499832153322,104.4150009155273,107.3949966430664,64016300,116.728006362915,117.76294898986819,115.7857875823974,118.9697914123536,10781400,112.46958923339838,112.53151702880862,110.48870086669919,115.31940460205081,56950700,46.73857307434079,46.0142869949341,45.4785718917846,47.0785722732544,327043200,126.4200019836426,127.0600013732911,124.40000152587899,127.99999999999991,91983900,103.4199981689453,102.5799999237061,101.1500015258789,103.5699977874756,76679400,137.1500015258789,138.0800018310546,134.689998626709,138.9099998474122,17152100,20.87
